Restaurant Name,Restaurant URL
Tempura Endo,https://guide.michelin.com/en/california/beverly-hills/restaurant/tempura-endo
The Shota,https://guide.michelin.com/en/california/san-francisco/restaurant/the-shota
Asanebo,https://guide.michelin.com/en/california/studio-city/restaurant/asanebo
CHAAK Kitchen,https://guide.michelin.com/en/california/tustin/restaurant/chaak-kitchen
The French Laundry,https://guide.michelin.com/en/california/yountville/restaurant/the-french-laundry
kodō,https://guide.michelin.com/en/california/us-los-angeles/restaurant/kodo
Pizzeria Bianco,https://guide.michelin.com/en/california/us-los-angeles/restaurant/pizzeria-bianco
peasants FEAST,https://guide.michelin.com/en/california/solvang/restaurant/peasants-feast
Farmstead,https://guide.michelin.com/en/california/saint-helena/restaurant/farmstead
Juliet,https://guide.michelin.com/en/california/culver-city/restaurant/juliet
Meteora,https://guide.michelin.com/en/california/us-los-angeles/restaurant/meteora
Gusto Handcrafted Pasta & Pizza,https://guide.michelin.com/en/california/seaside/restaurant/gusto-handcrafted-pasta-pizza
San Laurel,https://guide.michelin.com/en/california/us-los-angeles/restaurant/san-laurel
Sato Omakase,https://guide.michelin.com/en/california/san-francisco/restaurant/sato-omakase
Kenzo,https://guide.michelin.com/en/california/napa/restaurant/kenzo
Cento Pasta Bar,https://guide.michelin.com/en/california/us-los-angeles/restaurant/cento-pasta-bar
Harborview,https://guide.michelin.com/en/california/san-francisco/restaurant/harborview
Hog Island Oyster Co.,https://guide.michelin.com/en/california/san-francisco/restaurant/hog-island-oyster-co
Silvers Omakase,https://guide.michelin.com/en/california/santa-barbara/restaurant/silvers-omakase
Fishing with Dynamite,https://guide.michelin.com/en/california/manhattan-beach/restaurant/fishing-with-dynamite
Hilda and Jesse,https://guide.michelin.com/en/california/san-francisco/restaurant/hilda-and-jesse
State Bird Provisions,https://guide.michelin.com/en/california/san-francisco/restaurant/state-bird-provisions
Phởholic,https://guide.michelin.com/en/california/westminster_2880089/restaurant/phoholic
Kajiken,https://guide.michelin.com/en/california/san-mateo/restaurant/kajiken
Catania,https://guide.michelin.com/en/california/la-jolla/restaurant/catania
Shunji.,https://guide.michelin.com/en/california/santa-monica/restaurant/shunji
Father’s Office,https://guide.michelin.com/en/california/us-los-angeles/restaurant/father%E2%80%99s-office
Café Romanat,https://guide.michelin.com/en/california/oakland/restaurant/cafe-romanat
La Azteca,https://guide.michelin.com/en/california/us-los-angeles/restaurant/la-azteca
Burmatown,https://guide.michelin.com/en/california/corte-madera/restaurant/burmatown
Rich Table,https://guide.michelin.com/en/california/san-francisco/restaurant/rich-table
Dai Ho,https://guide.michelin.com/en/california/temple-city/restaurant/dai-ho
Colapasta,https://guide.michelin.com/en/california/santa-monica/restaurant/colapasta
Kettner Exchange,https://guide.michelin.com/en/california/us-san-diego/restaurant/kettner-exchange
Bistro Na’s,https://guide.michelin.com/en/california/temple-city/restaurant/bistro-na%E2%80%99s
Hidden Fish,https://guide.michelin.com/en/california/us-san-diego/restaurant/hidden-fish
The Lobster,https://guide.michelin.com/en/california/santa-monica/restaurant/the-lobster
Parks BBQ,https://guide.michelin.com/en/california/us-los-angeles/restaurant/parks-bbq
Taquería El Paisa,https://guide.michelin.com/en/california/oakland/restaurant/taqueria-el-paisa
Ssal,https://guide.michelin.com/en/california/san-francisco/restaurant/ssal
Siamo Napoli,https://guide.michelin.com/en/california/us-san-diego/restaurant/siamo-napoli
Le Comptoir,https://guide.michelin.com/en/california/us-los-angeles/restaurant/le-comptoir
Soba Ichi,https://guide.michelin.com/en/california/oakland/restaurant/soba-ichi
Anchor Oyster Bar,https://guide.michelin.com/en/california/san-francisco/restaurant/anchor-oyster-bar
n/naka,https://guide.michelin.com/en/california/us-los-angeles/restaurant/n-naka
La Bicyclette,https://guide.michelin.com/en/california/carmel-by-the-sea/restaurant/la-bicyclette
Craft & Commerce,https://guide.michelin.com/en/california/us-san-diego/restaurant/craft-commerce
Barra Santos,https://guide.michelin.com/en/california/us-los-angeles/restaurant/barra-santos
Anajak Thai,https://guide.michelin.com/en/california/sherman-oaks/restaurant/anajak-thai
Langer's,https://guide.michelin.com/en/california/us-los-angeles/restaurant/langer-s
Los Carnalitos,https://guide.michelin.com/en/california/hayward/restaurant/los-carnalitos
Mägo,https://guide.michelin.com/en/california/oakland/restaurant/mago
Rêve Bistro,https://guide.michelin.com/en/california/lafayette/restaurant/reve-bistro
Pomet,https://guide.michelin.com/en/california/oakland/restaurant/pomet
Killer Noodle,https://guide.michelin.com/en/california/us-los-angeles/restaurant/killer-noodle
Pizzetta 211,https://guide.michelin.com/en/california/san-francisco/restaurant/pizzetta-211
The Fishery,https://guide.michelin.com/en/california/us-san-diego/restaurant/the-fishery
Quarters BBQ,https://guide.michelin.com/en/california/us-los-angeles/restaurant/quarters-bbq
Jon & Vinny’s,https://guide.michelin.com/en/california/us-los-angeles/restaurant/jon-vinny%E2%80%99s
Rocio's Mexican Kitchen,https://guide.michelin.com/en/california/bell-gardens/restaurant/rocio-s-mexican-kitchen
SPQR,https://guide.michelin.com/en/california/san-francisco/restaurant/spqr
Birdsong,https://guide.michelin.com/en/california/san-francisco/restaurant/birdsong
Sorrel,https://guide.michelin.com/en/california/san-francisco/restaurant/sorrel
Delage,https://guide.michelin.com/en/california/oakland/restaurant/delage
Sichuan Impression,https://guide.michelin.com/en/california/alhambra/restaurant/sichuan-impression
A.R. Valentien,https://guide.michelin.com/en/california/la-jolla/restaurant/a-r-valentien
Charcoal Venice,https://guide.michelin.com/en/california/us-los-angeles/restaurant/charcoal-venice
Orsa & Winston,https://guide.michelin.com/en/california/us-los-angeles/restaurant/orsa-winston
Beast + Bounty,https://guide.michelin.com/en/california/us-sacramento/restaurant/beast-bounty
Picco,https://guide.michelin.com/en/california/larkspur/restaurant/picco
Tūmbi,https://guide.michelin.com/en/california/santa-monica/restaurant/tumbi
Ronan,https://guide.michelin.com/en/california/us-los-angeles/restaurant/ronan
Yoichi’s,https://guide.michelin.com/en/california/santa-barbara/restaurant/yoichi%E2%80%99s
Union,https://guide.michelin.com/en/california/pasadena/restaurant/union
Leopardo,https://guide.michelin.com/en/california/us-los-angeles/restaurant/leopardo
Lustig,https://guide.michelin.com/en/california/culver-city/restaurant/lustig
Fish & Bird Sousaku Izakaya,https://guide.michelin.com/en/california/berkeley/restaurant/fish-bird-sousaku-izakaya
Six Test Kitchen,https://guide.michelin.com/en/california/paso-robles/restaurant/six-test-kitchen
Citrin,https://guide.michelin.com/en/california/santa-monica/restaurant/citrin
Range Life,https://guide.michelin.com/en/california/livermore/restaurant/range-life
Angelini Osteria,https://guide.michelin.com/en/california/us-los-angeles/restaurant/angelini-osteria
Sichuan Home,https://guide.michelin.com/en/california/san-francisco/restaurant/sichuan-home
Flores,https://guide.michelin.com/en/california/san-francisco/restaurant/flores
Vespertine,https://guide.michelin.com/en/california/culver-city/restaurant/vespertine
Big Sur Smokehouse,https://guide.michelin.com/en/california/big-sur/restaurant/big-sur-smokehouse
Vaca,https://guide.michelin.com/en/california/us-costa-mesa/restaurant/vaca
Sushi Ginza Onodera,https://guide.michelin.com/en/california/west-hollywood/restaurant/sushi-ginza-onodera-559850
Kismet,https://guide.michelin.com/en/california/us-los-angeles/restaurant/kismet
LaoXi Noodle House,https://guide.michelin.com/en/california/arcadia/restaurant/laoxi-noodle-house
Chosun Galbee,https://guide.michelin.com/en/california/us-los-angeles/restaurant/chosun-galbee
majordōmo,https://guide.michelin.com/en/california/us-los-angeles/restaurant/majordomo
Maccheroni Republic,https://guide.michelin.com/en/california/us-los-angeles/restaurant/maccheroni-republic
Mariscos Jalisco,https://guide.michelin.com/en/california/pomona/restaurant/mariscos-jalisco
Mensho,https://guide.michelin.com/en/california/san-francisco/restaurant/mensho
Le Comptoir at Bar Crenn,https://guide.michelin.com/en/california/san-francisco/restaurant/bar-crenn
jū-ni,https://guide.michelin.com/en/california/san-francisco/restaurant/ju-ni
Utzutzu,https://guide.michelin.com/en/california/alameda/restaurant/utzutzu
Omakase,https://guide.michelin.com/en/california/san-francisco/restaurant/omakase
Avra,https://guide.michelin.com/en/california/beverly-hills/restaurant/avra
Village Sake,https://guide.michelin.com/en/california/fairfax/restaurant/village-sake
Okane,https://guide.michelin.com/en/california/san-francisco/restaurant/okane
Outerlands,https://guide.michelin.com/en/california/san-francisco/restaurant/outerlands
Belotti Ristorante e Bottega,https://guide.michelin.com/en/california/oakland/restaurant/belotti-ristorante-e-bottega
Pèppoli,https://guide.michelin.com/en/california/pebble-beach/restaurant/peppoli
Pig in a Pickle,https://guide.michelin.com/en/california/corte-madera/restaurant/pig-in-a-pickle
Luscious Dumplings,https://guide.michelin.com/en/california/us-monrovia/restaurant/luscious-dumplings
Providence,https://guide.michelin.com/en/california/hollywood/restaurant/providence
République,https://guide.michelin.com/en/california/hollywood/restaurant/republique
Pizzeria Mozza,https://guide.michelin.com/en/california/us-los-angeles/restaurant/pizzeria-mozza
Yong Su San,https://guide.michelin.com/en/california/us-los-angeles/restaurant/yong-su-san
Nozawa Bar,https://guide.michelin.com/en/california/beverly-hills/restaurant/nozawa-bar
Sweet Rice,https://guide.michelin.com/en/california/gardena/restaurant/sweet-rice
Casanova,https://guide.michelin.com/en/california/carmel-by-the-sea/restaurant/casanova
Mister Jiu’s,https://guide.michelin.com/en/california/san-francisco/restaurant/mister-jiu%E2%80%99s
Protégé,https://guide.michelin.com/en/california/palo-alto/restaurant/protege
Aubergine,https://guide.michelin.com/en/california/carmel-by-the-sea/restaurant/aubergine
Akaoni,https://guide.michelin.com/en/california/carmel-by-the-sea/restaurant/akaoni
Fiorella,https://guide.michelin.com/en/california/san-francisco/restaurant/fiorella
Trestle,https://guide.michelin.com/en/california/san-francisco/restaurant/trestle
Élephante,https://guide.michelin.com/en/california/santa-monica/restaurant/elephante
Khom Loi,https://guide.michelin.com/en/california/sebastopol/restaurant/khom-loi
Dear Jane's,https://guide.michelin.com/en/california/marina-del-rey/restaurant/dear-jane-s
Girl & the Goat Los Angeles,https://guide.michelin.com/en/california/us-los-angeles/restaurant/girl-the-goat-los-angeles
Pasta|Bar,https://guide.michelin.com/en/california/encino/restaurant/pasta-bar
Holbox,https://guide.michelin.com/en/california/us-los-angeles/restaurant/holbox
Kato,https://guide.michelin.com/en/california/us-los-angeles/restaurant/kato
Longo Seafood,https://guide.michelin.com/en/california/rosemead/restaurant/longo-seafood
Niku Steakhouse,https://guide.michelin.com/en/california/san-francisco/restaurant/niku-steakhouse
Rossoblu,https://guide.michelin.com/en/california/us-los-angeles/restaurant/rossoblu
Yue Huang,https://guide.michelin.com/en/california/us-sacramento/restaurant/yue-huang
Sushi Takeda,https://guide.michelin.com/en/california/us-los-angeles/restaurant/sushi-takeda
Robin,https://guide.michelin.com/en/california/san-francisco/restaurant/robin
Ettan,https://guide.michelin.com/en/california/palo-alto/restaurant/ettan
Jeong Yuk Jeom,https://guide.michelin.com/en/california/us-los-angeles/restaurant/jeong-yuk-jeom
Caruso's,https://guide.michelin.com/en/california/montecito/restaurant/caruso-s
Tamarine,https://guide.michelin.com/en/california/palo-alto/restaurant/tamarine
Glen Ellen Star,https://guide.michelin.com/en/california/glen-ellen/restaurant/glen-ellen-star
LeYou,https://guide.michelin.com/en/california/san-jose/restaurant/leyou
asterid by Ray Garcia,https://guide.michelin.com/en/california/us-los-angeles/restaurant/asterid-by-ray-garcia
Barndiva,https://guide.michelin.com/en/california/healdsburg/restaurant/barndiva
Maligne,https://guide.michelin.com/en/california/seaside/restaurant/maligne
Prik Hom,https://guide.michelin.com/en/california/san-francisco/restaurant/prik-hom
Bouchon,https://guide.michelin.com/en/california/yountville/restaurant/bouchon
Ad Hoc,https://guide.michelin.com/en/california/yountville/restaurant/ad-hoc
RYLA,https://guide.michelin.com/en/california/hermosa-beach/restaurant/ryla
Camphor,https://guide.michelin.com/en/california/us-los-angeles/restaurant/camphor
Stokes Adobe,https://guide.michelin.com/en/california/monterey/restaurant/stokes-adobe
LA Cha Cha Chá,https://guide.michelin.com/en/california/us-los-angeles/restaurant/la-cha-cha-cha
Ernest,https://guide.michelin.com/en/california/san-francisco/restaurant/ernest
Bibi Ji,https://guide.michelin.com/en/california/santa-barbara/restaurant/bibi-ji
Pollo a la Brasa,https://guide.michelin.com/en/california/us-los-angeles/restaurant/pollo-a-la-brasa
Jo's Modern Thai,https://guide.michelin.com/en/california/oakland/restaurant/jo-s-modern-thai
Noodle in a Haystack,https://guide.michelin.com/en/california/san-francisco/restaurant/noodle-in-a-haystack
Funke,https://guide.michelin.com/en/california/beverly-hills/restaurant/funke
Z & Y,https://guide.michelin.com/en/california/san-francisco/restaurant/z-y
Heritage,https://guide.michelin.com/en/california/long-beach/restaurant/heritage-1196790
O' by Claude Le Tohic,https://guide.michelin.com/en/california/san-francisco/restaurant/o-by-claude-le-tohic
